nitems;find;prove;profit;split;first;last;ns;sol
int;int;int;int;int;int;int;int;string
5;1;1;1444;5;4;5;4;11101
5;0;0;1297;5;4;3;3;11100
5;0;0;1287;4;3;2;2;11000
5;10;10;1725;4;1;3;2;01100
5;0;0;1651;5;4;3;3;11100
5;0;0;1452;6;5;4;4;11110
5;0;0;1887;5;4;3;3;11100
5;0;0;1591;5;4;3;3;11100
5;0;0;1563;5;4;3;3;11100
5;6;6;1578;4;2;4;2;10010
5;0;0;1756;5;4;3;3;11100
5;0;0;1946;5;4;3;3;11100
5;15;15;2100;5;1;4;3;01110
5;0;0;1438;5;4;3;3;11100
5;0;0;1683;5;4;3;3;11100
5;1;1;1141;4;3;4;3;11010
5;3;3;1866;5;3;4;3;11010
5;3;3;1979;5;3;4;3;11010
5;0;0;2218;5;4;3;3;11100
5;0;0;1157;5;4;3;3;11100
5;0;0;1402;5;4;3;3;11100
5;3;3;2257;5;3;4;3;11010
5;0;0;846;4;3;2;2;11000
5;0;0;1692;5;4;3;3;11100
5;1;1;1774;4;3;4;3;11010
5;1;1;1851;4;3;4;3;11010
5;6;6;1059;4;2;3;2;10100
5;1;1;1888;4;3;4;3;11010
5;0;0;1784;6;5;4;4;11110
5;0;0;1895;6;5;4;4;11110
5;4;4;1271;4;2;3;2;10100
5;0;0;1528;5;4;3;3;11100
5;1;1;1676;4;3;4;3;11010
5;7;7;2535;5;2;4;3;10110
5;0;0;2617;5;4;3;3;11100
5;0;0;1943;5;4;3;3;11100
5;0;0;2123;5;4;3;3;11100
5;0;0;1133;4;3;2;2;11000
5;0;0;2113;5;4;3;3;11100
5;0;0;1706;5;4;3;3;11100
5;11;11;1408;4;1;3;2;01100
5;3;3;2303;5;3;4;3;11010
5;0;0;2419;5;4;3;3;11100
5;5;5;1533;4;2;4;3;10110
5;2;2;1864;4;3;5;3;11001
5;2;2;1476;4;3;5;3;11001
5;1;1;1203;4;3;4;3;11010
5;0;0;1642;5;4;3;3;11100
5;0;0;1927;5;4;3;3;11100
5;0;0;2577;5;4;3;3;11100
5;0;0;2006;5;4;3;3;11100
5;0;0;1746;5;4;3;3;11100
5;4;4;2238;5;3;5;3;11001
5;0;0;2024;5;4;3;3;11100
5;0;0;1229;4;3;2;2;11000
5;1;1;1550;4;3;5;4;11011
5;0;0;1418;4;3;2;2;11000
5;12;12;1620;4;1;4;2;01010
5;0;0;2332;5;4;3;3;11100
5;9;9;1744;4;1;3;2;01100
5;0;0;1346;5;4;3;3;11100
5;0;0;2050;5;4;3;3;11100
5;2;2;1322;4;3;5;3;11001
5;2;2;1899;4;3;5;3;11001
5;0;0;581;5;4;3;3;11100
5;0;0;1929;5;4;3;3;11100
5;1;1;1309;4;3;4;3;11010
5;3;3;2622;5;3;4;3;11010
5;1;1;1417;4;3;4;3;11010
5;11;11;1166;4;1;4;2;01010
5;0;0;1139;5;4;3;3;11100
5;0;0;1958;5;4;3;3;11100
5;2;2;1376;4;3;5;3;11001
5;0;0;1198;5;4;3;3;11100
5;0;0;1741;5;4;3;3;11100
5;0;0;1035;4;3;2;2;11000
5;0;0;1704;5;4;3;3;11100
5;7;7;2428;5;2;4;3;10110
5;2;2;1965;4;3;5;3;11001
5;5;5;1190;4;2;3;2;10100
5;2;2;1729;4;3;5;3;11001
5;0;0;1204;4;3;2;2;11000
5;7;7;1559;5;2;4;3;10110
5;5;5;1392;4;2;3;2;10100
5;6;6;1378;4;2;5;3;10101
5;0;0;1139;5;4;3;3;11100
5;0;0;2196;5;4;3;3;11100
5;0;0;1750;5;4;3;3;11100
5;0;0;1802;5;4;3;3;11100
5;3;3;1819;5;3;4;3;11010
5;0;0;2161;5;4;3;3;11100
5;0;0;2265;5;4;3;3;11100
5;2;2;1510;4;3;5;3;11001
5;0;0;1461;4;3;2;2;11000
5;2;2;1837;4;3;5;3;11001
5;0;0;1414;5;4;3;3;11100
5;0;0;1446;5;4;3;3;11100
5;3;3;1915;5;3;4;3;11010
5;0;0;2367;5;4;3;3;11100
5;2;2;1022;4;3;5;3;11001
5;10;10;1497;4;1;3;2;01100
5;0;0;1151;5;4;3;3;11100
5;0;0;2054;5;4;3;3;11100
5;0;0;2142;5;4;3;3;11100
5;0;0;1584;5;4;3;3;11100
5;0;0;1681;5;4;3;3;11100
5;0;0;2569;5;4;3;3;11100
5;0;0;1599;5;4;3;3;11100
5;8;8;1255;5;2;4;2;10010
5;1;1;1726;4;3;4;3;11010
5;3;3;2272;5;3;4;3;11010
5;0;0;1001;4;3;2;2;11000
5;0;0;1285;4;3;2;2;11000
5;0;0;1700;5;4;3;3;11100
5;0;0;1194;5;4;3;3;11100
5;0;0;2134;5;4;3;3;11100
5;1;1;1755;4;3;4;3;11010
5;3;3;1641;5;3;4;3;11010
5;0;0;1778;4;3;2;2;11000
5;0;0;1748;5;4;3;3;11100
5;0;0;1895;5;4;3;3;11100
5;7;7;1646;4;2;4;2;10010
5;0;0;1125;5;4;3;3;11100
5;5;5;1055;4;2;3;2;10100
5;5;5;1051;4;2;4;3;10110
5;0;0;2037;6;5;4;4;11110
5;1;1;1372;4;3;4;3;11010
5;3;3;1923;5;3;4;3;11010
5;0;0;1890;5;4;3;3;11100
5;6;6;1807;4;2;3;2;10100
5;0;0;1639;5;4;3;3;11100
5;0;0;1838;5;4;3;3;11100
5;0;0;2309;5;4;3;3;11100
5;0;0;1897;5;4;3;3;11100
5;0;0;1618;5;4;3;3;11100
5;9;9;1423;5;2;4;2;10010
5;0;0;2150;6;5;4;4;11110
5;0;0;1526;4;3;2;2;11000
5;0;0;1893;5;4;3;3;11100
5;0;0;2272;5;4;3;3;11100
5;10;10;1442;4;1;3;2;01100
5;1;1;1721;4;3;4;3;11010
5;3;3;2623;5;3;4;3;11010
5;0;0;2471;5;4;3;3;11100
5;1;1;2269;4;3;4;3;11010
5;0;0;2095;5;4;3;3;11100
5;0;0;1916;5;4;3;3;11100
5;0;0;1671;4;3;2;2;11000
5;0;0;1527;4;3;2;2;11000
5;0;0;1772;4;3;2;2;11000
5;0;0;2462;5;4;3;3;11100
5;6;6;1286;5;2;4;3;10110
5;0;0;1856;5;4;3;3;11100
5;0;0;2095;5;4;3;3;11100
5;5;5;1487;4;2;4;3;10110
5;3;3;2540;5;3;4;3;11010
5;0;0;1251;5;4;3;3;11100
5;0;0;2281;5;5;4;4;11110
5;0;0;1659;5;4;3;3;11100
5;2;2;761;3;2;5;3;10101
5;6;6;664;4;2;3;2;10100
5;3;3;1665;5;3;4;3;11010
5;0;0;2206;6;5;4;4;11110
5;0;0;1342;5;4;3;3;11100
5;0;0;2085;5;4;3;3;11100
5;0;0;1251;5;4;3;3;11100
5;3;3;1086;5;3;4;3;11010
5;0;0;1096;4;3;2;2;11000
5;0;0;1262;5;4;3;3;11100
5;5;5;1836;4;2;4;3;10110
5;0;0;1735;4;3;2;2;11000
5;0;0;2126;5;4;3;3;11100
5;7;7;1104;5;2;4;3;10110
5;1;1;1711;4;3;4;3;11010
5;3;3;1795;5;3;4;3;11010
5;0;0;2494;5;4;3;3;11100
5;6;6;1292;4;2;3;2;10100
5;0;0;1138;4;3;2;2;11000
5;1;1;1408;4;3;4;3;11010
5;3;3;2088;5;3;4;3;11010
5;0;0;1465;6;5;4;4;11110
5;0;0;1627;5;4;3;3;11100
5;2;2;1469;4;3;5;3;11001
5;5;5;1896;5;3;5;3;11001
5;0;0;1202;5;4;3;3;11100
5;0;0;1769;5;4;3;3;11100
5;0;0;1308;4;3;2;2;11000
5;0;0;2623;5;4;3;3;11100
5;3;3;1787;5;3;4;3;11010
5;0;0;1686;5;4;3;3;11100
5;0;0;2371;5;4;3;3;11100
5;0;0;2239;5;4;3;3;11100
5;0;0;1776;4;3;2;2;11000
5;0;0;2088;5;4;3;3;11100
5;0;0;1788;4;3;2;2;11000
5;10;10;797;4;1;3;2;01100
5;0;0;1978;5;4;3;3;11100
5;0;0;1881;5;4;3;3;11100
5;0;0;2676;5;4;3;3;11100
5;0;0;2390;5;4;3;3;11100
5;1;1;1482;4;3;4;3;11010
5;0;0;1869;4;3;2;2;11000
5;0;0;2712;5;4;3;3;11100
5;0;0;1486;4;3;2;2;11000
5;5;5;1542;4;2;4;3;10110
5;5;5;1286;4;2;3;2;10100
5;6;6;1375;4;2;4;2;10010
5;0;0;1994;5;4;3;3;11100
5;0;0;1267;5;4;3;3;11100
5;0;0;2309;5;4;3;3;11100
5;0;0;1738;5;4;3;3;11100
5;0;0;1608;4;3;2;2;11000
5;1;1;967;4;3;5;4;11011
5;5;5;1242;4;2;3;2;10100
5;1;1;1483;4;3;4;3;11010
5;3;3;2385;5;3;4;3;11010
5;0;0;1971;5;4;3;3;11100
5;6;6;1009;4;2;3;2;10100
5;12;12;1737;4;1;3;2;01100
5;1;1;1354;4;3;4;3;11010
5;0;0;1708;4;3;2;2;11000
5;0;0;2280;5;4;3;3;11100
5;0;0;1964;5;4;3;3;11100
5;1;1;2012;5;4;5;4;11101
5;0;0;1319;4;3;2;2;11000
5;2;2;1337;4;3;5;3;11001
5;0;0;2186;5;4;3;3;11100
5;6;6;1844;5;2;4;3;10110
5;0;0;985;5;4;3;3;11100
5;0;0;1703;5;4;3;3;11100
5;1;1;2003;4;3;4;3;11010
5;0;0;1323;5;4;3;3;11100
5;0;0;1835;4;3;2;2;11000
5;1;1;1728;4;3;4;3;11010
5;0;0;1048;5;4;3;3;11100
5;0;0;1711;4;3;2;2;11000
5;0;0;1177;5;4;3;3;11100
5;0;0;1820;5;4;3;3;11100
5;2;2;1491;4;3;5;3;11001
5;0;0;1943;5;4;3;3;11100
5;0;0;1998;5;4;3;3;11100
5;0;0;1930;6;5;4;4;11110
5;0;0;2403;5;4;3;3;11100
5;0;0;1343;5;4;3;3;11100
5;0;0;2243;5;4;3;3;11100
5;0;0;1309;5;4;3;3;11100
5;0;0;1178;5;4;3;3;11100
5;9;9;1310;4;1;3;2;01100
5;9;9;1166;4;2;5;3;10011
5;0;0;1799;5;4;3;3;11100
5;0;0;1356;4;3;2;2;11000
5;0;0;1628;5;4;3;3;11100
5;0;0;2534;5;4;3;3;11100
5;0;0;1512;4;3;2;2;11000
5;0;0;1934;5;4;3;3;11100
5;0;0;1983;5;4;3;3;11100
5;0;0;1564;5;4;3;3;11100
5;0;0;1931;5;4;3;3;11100
5;0;0;1297;5;4;3;3;11100
5;1;1;1841;5;4;5;4;11101
5;5;5;969;3;2;4;2;10010
5;0;0;2213;5;4;3;3;11100
5;1;1;1674;4;3;4;3;11010
5;0;0;2041;5;4;3;3;11100
5;10;10;1534;4;1;3;2;01100
5;1;1;2096;4;3;4;3;11010
5;1;1;1897;4;3;4;3;11010
5;4;4;1392;4;2;3;2;10100
5;2;2;1657;4;3;5;3;11001
5;3;3;1258;5;3;4;3;11010
5;0;0;1685;5;4;3;3;11100
5;0;0;2319;5;4;3;3;11100
5;0;0;2290;5;4;3;3;11100
5;0;0;2590;5;4;3;3;11100
5;0;0;1573;5;4;3;3;11100
5;0;0;1235;5;4;3;3;11100
5;12;12;1708;4;1;3;2;01100
5;0;0;1527;4;3;2;2;11000
5;1;1;1543;4;3;4;3;11010
5;0;0;1651;5;4;3;3;11100
5;4;4;1639;5;3;5;3;11001
5;1;1;2164;4;3;4;3;11010
5;0;0;1714;5;4;3;3;11100
5;3;3;2226;5;3;4;3;11010
5;0;0;1459;4;3;2;2;11000
5;0;0;863;4;3;2;2;11000
5;4;4;1217;4;2;4;3;10110
5;0;0;1933;5;4;3;3;11100
5;0;0;1395;5;4;3;3;11100
5;0;0;1510;4;3;2;2;11000
5;0;0;2028;5;4;3;3;11100
5;0;0;2349;5;4;3;3;11100
5;0;0;1646;5;4;3;3;11100
5;0;0;1728;4;3;2;2;11000
5;5;5;1755;4;2;3;2;10100
5;0;0;1782;5;4;3;3;11100
5;0;0;1878;5;4;3;3;11100
5;0;0;1684;4;3;2;2;11000
5;0;0;1947;5;4;3;3;11100
5;0;0;1778;5;4;3;3;11100
5;0;0;1985;5;4;3;3;11100
5;11;11;1054;4;1;3;2;01100
5;3;3;1548;5;3;4;3;11010
5;13;13;1364;4;1;4;2;00110
5;0;0;1353;4;3;2;2;11000
5;1;1;1830;4;3;4;3;11010
5;5;5;1473;4;2;3;2;10100
5;0;0;1285;5;4;3;3;11100
5;6;6;1529;4;2;5;3;10101
5;0;0;2265;5;4;3;3;11100
5;3;3;1150;5;3;4;3;11010
5;0;0;1649;5;4;3;3;11100
5;0;0;2390;5;4;3;3;11100
5;0;0;2147;5;4;3;3;11100
5;0;0;1573;5;4;3;3;11100
5;0;0;1832;4;3;2;2;11000
5;0;0;2192;5;4;3;3;11100
5;2;2;522;4;3;5;3;11001
5;5;5;1623;4;2;3;2;10100
5;3;3;2169;5;3;4;3;11010
5;10;10;1250;4;1;3;2;01100
5;3;3;2483;5;3;4;3;11010
5;2;2;1628;4;3;5;3;11001
5;0;0;2176;5;4;3;3;11100
5;0;0;1741;5;4;3;3;11100
5;0;0;1851;5;4;3;3;11100
5;0;0;1830;5;4;3;3;11100
5;0;0;2249;5;4;3;3;11100
5;0;0;2409;5;4;3;3;11100
5;0;0;1782;5;4;3;3;11100
5;0;0;2076;5;4;3;3;11100
5;1;1;1337;4;3;4;3;11010
5;0;0;1377;4;3;2;2;11000
5;3;3;1159;5;3;4;3;11010
5;5;5;1554;4;2;3;2;10100
5;0;0;1324;4;3;2;2;11000
5;0;0;1175;5;4;3;3;11100
5;0;0;1080;4;3;2;2;11000
5;0;0;1280;4;3;2;2;11000
5;0;0;2188;5;4;3;3;11100
5;3;3;1926;5;3;4;3;11010
5;2;2;1341;4;3;5;3;11001
5;3;3;2636;5;3;4;3;11010
5;9;9;1214;4;1;5;3;01101
5;3;3;1959;5;3;4;3;11010
5;0;0;2171;5;4;3;3;11100
5;0;0;2416;5;4;3;3;11100
5;0;0;828;5;4;3;3;11100
5;0;0;1176;6;5;4;4;11110
5;0;0;964;4;3;2;2;11000
5;0;0;1567;5;4;3;3;11100
5;0;0;1275;4;3;2;2;11000
5;0;0;2295;5;4;3;3;11100
5;0;0;2058;5;4;3;3;11100
5;0;0;2286;5;4;3;3;11100
5;0;0;1302;4;3;2;2;11000
5;0;0;814;5;4;3;3;11100
5;0;0;1168;4;3;2;2;11000
5;3;3;2396;5;3;4;3;11010
5;0;0;1818;5;4;3;3;11100
5;0;0;2361;6;5;4;4;11110
5;0;0;2346;5;4;3;3;11100
5;0;0;868;4;3;2;2;11000
5;3;3;2463;5;3;4;3;11010
5;0;0;1177;5;4;3;3;11100
5;0;0;1208;5;4;3;3;11100
5;2;2;1663;4;3;5;3;11001
5;0;0;2094;5;4;3;3;11100
5;0;0;2144;5;4;3;3;11100
5;3;3;1843;5;3;4;3;11010
5;0;0;1816;5;4;3;3;11100
5;0;0;1749;5;4;3;3;11100
5;3;3;1141;4;3;5;3;11001
5;1;1;2109;4;3;4;3;11010
5;0;0;1729;5;4;3;3;11100
5;1;1;1573;4;3;4;3;11010
5;0;0;2080;5;4;3;3;11100
5;1;1;2108;4;3;4;3;11010
5;0;0;2369;5;4;3;3;11100
5;0;0;2009;5;4;3;3;11100
5;0;0;857;5;4;3;3;11100
5;0;0;1373;4;3;2;2;11000
5;3;3;2312;5;3;4;3;11010
5;0;0;1117;5;4;3;3;11100
5;0;0;1310;5;4;3;3;11100
5;1;1;1159;4;3;4;3;11010
5;0;0;2473;5;4;3;3;11100
5;1;1;1410;4;3;4;3;11010
5;2;2;1812;4;3;5;3;11001
5;3;3;2394;5;3;4;3;11010
5;3;3;1689;5;3;4;3;11010
5;1;1;2123;4;3;4;3;11010
5;5;5;1217;4;2;3;2;10100
5;0;0;1693;5;4;3;3;11100
5;0;0;1993;5;4;3;3;11100
5;0;0;2081;5;4;3;3;11100
5;12;12;1726;4;1;3;2;01100
5;0;0;1182;5;4;3;3;11100
5;0;0;876;4;3;2;2;11000
5;5;5;1676;5;3;5;3;11001
5;0;0;1267;4;3;2;2;11000
5;0;0;2611;6;5;4;4;11110
5;1;1;2147;4;3;4;3;11010
5;0;0;1490;5;4;3;3;11100
5;0;0;2377;5;4;3;3;11100
5;0;0;2215;5;4;3;3;11100
5;2;2;1960;4;3;5;3;11001
5;3;3;1909;5;3;4;3;11010
5;2;2;1779;4;3;5;3;11001
5;0;0;2833;6;5;4;4;11110
5;0;0;1965;5;4;3;3;11100
5;0;0;1459;5;4;3;3;11100
5;0;0;1415;5;4;3;3;11100
5;0;0;1390;5;4;3;3;11100
5;6;6;1607;4;2;3;2;10100
5;2;2;864;4;3;5;3;11001
5;0;0;2495;5;4;3;3;11100
5;3;3;2596;5;3;4;3;11010
5;4;4;1455;4;2;3;2;10100
5;0;0;1143;5;4;3;3;11100
5;0;0;2034;5;4;3;3;11100
5;0;0;2361;5;4;3;3;11100
5;0;0;2107;5;4;3;3;11100
5;0;0;1640;5;4;3;3;11100
5;0;0;1516;4;3;2;2;11000
5;3;3;2566;5;3;4;3;11010
5;1;1;1425;4;3;4;3;11010
5;0;0;1612;4;3;2;2;11000
5;3;3;1619;5;3;4;3;11010
5;0;0;2042;5;4;3;3;11100
5;0;0;2169;5;4;3;3;11100
5;0;0;1697;4;3;2;2;11000
5;3;3;1908;5;3;4;3;11010
5;0;0;1651;4;3;2;2;11000
5;0;0;1735;4;3;2;2;11000
5;0;0;2944;6;5;4;4;11110
5;3;3;1664;5;3;4;3;11010
5;13;13;1572;5;1;4;2;01010
5;0;0;1455;5;4;3;3;11100
5;0;0;1947;4;3;2;2;11000
5;0;0;1594;5;4;3;3;11100
5;3;3;1949;5;3;4;3;11010
5;0;0;1843;5;4;3;3;11100
5;2;2;1404;3;2;5;3;10101
5;0;0;2304;5;4;3;3;11100
5;3;3;2358;5;3;4;3;11010
5;0;0;1424;5;4;3;3;11100
5;0;0;1582;5;4;3;3;11100
5;2;2;1394;4;3;5;3;11001
5;0;0;2138;5;4;3;3;11100
5;5;5;1218;4;2;4;3;10110
5;1;1;2975;5;4;5;4;11101
5;5;5;1600;4;2;3;2;10100
5;0;0;3008;6;5;4;4;11110
5;2;2;1891;4;3;5;3;11001
5;2;2;1982;4;3;5;3;11001
5;0;0;2338;5;4;3;3;11100
5;1;1;1570;4;3;4;3;11010
5;0;0;1789;5;4;3;3;11100
5;12;12;1660;4;1;3;2;01100
5;0;0;2432;6;5;4;4;11110
5;0;0;1789;5;4;3;3;11100
5;2;2;1823;4;3;5;3;11001
5;0;0;1468;5;4;3;3;11100
5;2;2;985;3;2;5;3;10101
5;1;1;1773;4;3;4;3;11010
5;2;2;1640;4;3;5;3;11001
5;0;0;747;4;3;2;2;11000
5;14;14;1002;5;1;4;2;01010
5;0;0;2514;5;4;3;3;11100
5;0;0;1457;4;3;2;2;11000
5;0;0;1953;5;4;3;3;11100
5;0;0;1338;4;3;2;2;11000
5;3;3;1675;5;3;4;3;11010
5;0;0;1592;5;4;3;3;11100
5;0;0;2053;5;4;3;3;11100
5;2;2;1919;4;3;5;3;11001
5;0;0;1369;5;4;3;3;11100
5;15;15;1829;4;1;4;2;01010
5;0;0;250;5;4;3;3;11100
5;12;12;1517;4;1;3;2;01100
5;2;2;1958;4;3;5;3;11001
5;0;0;896;6;5;4;4;11110
5;0;0;1479;5;4;3;3;11100
5;0;0;1501;4;3;2;2;11000
5;0;0;2205;5;4;3;3;11100
5;5;5;1653;4;2;3;2;10100
5;0;0;2304;5;4;3;3;11100
5;0;0;1464;5;4;3;3;11100
5;4;4;1893;4;2;4;3;10110
5;1;1;1661;4;3;4;3;11010
5;1;1;1857;4;3;4;3;11010
5;14;14;1250;5;1;4;2;01010
5;1;1;2213;4;3;4;3;11010
5;3;3;1591;5;3;4;3;11010
5;0;0;1111;5;4;3;3;11100
5;0;0;2368;5;4;3;3;11100
5;0;0;1692;4;3;2;2;11000
5;0;0;1665;5;4;3;3;11100
5;8;8;1045;4;1;3;2;01100
5;1;1;1920;4;3;4;3;11010
5;11;11;1472;4;1;3;2;01100
5;0;0;1031;4;3;2;2;11000
5;6;6;1367;4;2;5;3;10101
5;7;7;1295;5;2;4;3;10110
5;2;2;1544;4;3;5;3;11001
5;1;1;1346;4;3;4;3;11010
5;6;6;1578;4;2;3;2;10100
5;1;1;2047;4;3;4;3;11010
5;0;0;1832;5;4;3;3;11100
5;1;1;871;4;3;4;3;11010
5;1;1;1302;4;3;4;3;11010
5;1;1;1261;4;3;4;3;11010
5;0;0;2431;5;4;3;3;11100
5;1;1;1399;4;3;4;3;11010
5;2;2;1619;4;3;5;3;11001
5;0;0;2266;5;4;3;3;11100
5;5;5;2064;5;2;4;3;10110
5;1;1;1390;4;3;4;3;11010
5;1;1;2149;4;3;4;3;11010
5;0;0;1520;5;4;3;3;11100
5;0;0;1233;5;4;3;3;11100
5;0;0;1285;4;3;2;2;11000
5;2;2;1925;4;3;5;3;11001
5;0;0;2196;5;4;3;3;11100
5;15;15;2268;5;1;4;3;01110
5;2;2;1067;4;3;5;3;11001
5;4;4;1324;4;2;3;2;10100
5;0;0;1899;5;4;3;3;11100
5;7;7;2024;5;2;4;3;10110
5;0;0;1426;4;3;2;2;11000
5;0;0;2216;5;4;3;3;11100
5;1;1;1612;4;3;4;3;11010
5;0;0;1039;5;4;3;3;11100
5;0;0;1951;5;4;3;3;11100
5;0;0;1155;4;3;2;2;11000
5;0;0;1784;5;4;3;3;11100
5;1;1;2019;4;3;4;3;11010
5;3;3;2060;5;3;4;3;11010
5;5;5;908;4;2;3;2;10100
5;0;0;2682;6;5;4;4;11110
5;0;0;1947;5;4;3;3;11100
5;0;0;1920;5;4;3;3;11100
5;0;0;2109;5;4;3;3;11100
5;1;1;1445;4;3;4;3;11010
5;1;1;1911;4;3;4;3;11010
5;0;0;1984;5;4;3;3;11100
5;0;0;2366;5;4;3;3;11100
5;1;1;1629;4;3;4;3;11010
5;1;1;1952;4;3;4;3;11010
5;0;0;1446;5;4;3;3;11100
5;1;1;2055;4;3;4;3;11010
5;0;0;1772;5;4;3;3;11100
5;0;0;1360;4;3;2;2;11000
5;0;0;574;5;4;3;3;11100
5;0;0;1672;4;3;2;2;11000
5;3;3;1308;5;3;4;3;11010
5;6;6;1236;4;2;3;2;10100
5;0;0;1924;5;4;3;3;11100
5;3;3;1657;5;3;4;3;11010
5;0;0;1412;5;4;3;3;11100
5;0;0;2809;6;5;4;4;11110
5;0;0;2431;5;4;3;3;11100
5;0;0;1320;5;4;3;3;11100
5;1;1;1385;4;3;4;3;11010
5;6;6;1598;4;2;4;2;10010
5;3;3;2357;5;3;4;3;11010
5;0;0;2030;5;4;3;3;11100
5;0;0;1552;4;3;2;2;11000
5;0;0;1276;4;3;2;2;11000
5;0;0;2421;5;4;3;3;11100
5;0;0;2607;5;4;3;3;11100
5;4;4;1613;4;2;3;2;10100
5;1;1;2019;4;3;4;3;11010
5;0;0;1013;5;4;3;3;11100
5;1;1;2099;4;3;4;3;11010
5;0;0;1982;5;4;3;3;11100
5;1;1;2031;4;3;4;3;11010
5;0;0;1222;4;3;2;2;11000
5;0;0;1798;5;4;3;3;11100
5;0;0;1188;5;4;3;3;11100
5;5;5;1477;4;2;4;3;10110
5;0;0;1202;4;3;2;2;11000
5;0;0;494;5;4;3;3;11100
5;0;0;1396;5;4;3;3;11100
5;0;0;1272;4;3;2;2;11000
5;0;0;2617;5;4;3;3;11100
5;0;0;1611;4;3;2;2;11000
5;1;1;927;3;2;3;2;10100
5;4;4;1435;4;2;3;2;10100
5;0;0;1423;5;4;3;3;11100
5;5;5;1776;4;2;4;3;10110
5;9;9;1830;4;1;3;2;01100
5;0;0;1699;5;4;3;3;11100
5;0;0;1936;5;4;3;3;11100
5;0;0;1398;5;4;3;3;11100
5;1;1;1259;4;3;4;3;11010
5;0;0;2229;5;4;3;3;11100
5;0;0;2032;5;4;3;3;11100
5;3;3;819;4;3;5;3;11001
5;0;0;1889;5;4;3;3;11100
5;10;10;1891;4;1;3;2;01100
5;0;0;2708;5;4;3;3;11100
5;0;0;2645;5;4;3;3;11100
5;0;0;2073;5;4;3;3;11100
5;3;3;1534;5;3;4;3;11010
5;3;3;2142;5;3;4;3;11010
5;0;0;1194;5;4;3;3;11100
5;0;0;1854;4;3;2;2;11000
5;2;2;1896;4;3;5;3;11001
5;0;0;1181;4;3;2;2;11000
5;5;5;1590;5;2;4;3;10110
5;0;0;1924;5;4;3;3;11100
5;2;2;1308;4;3;5;3;11001
5;0;0;1732;5;4;3;3;11100
5;0;0;1557;4;3;2;2;11000
5;1;1;1291;4;3;4;3;11010
5;0;0;1538;5;4;3;3;11100
5;0;0;1615;5;4;3;3;11100
5;11;11;894;3;1;5;2;01001
5;0;0;2673;6;5;4;4;11110
5;1;1;1039;4;3;4;3;11010
5;0;0;2358;5;4;3;3;11100
5;0;0;2195;5;4;3;3;11100
5;0;0;1434;5;4;3;3;11100
5;3;3;2477;5;3;4;3;11010
5;0;0;2506;5;4;3;3;11100
5;0;0;2264;5;4;3;3;11100
5;3;3;2134;5;3;4;3;11010
5;2;2;2065;4;3;5;3;11001
5;0;0;1140;4;3;2;2;11000
5;0;0;2725;5;4;3;3;11100
5;1;1;1831;5;4;5;4;11101
5;0;0;1597;5;4;3;3;11100
5;0;0;2468;5;4;3;3;11100
5;4;4;1990;5;3;5;3;11001
5;0;0;1865;5;4;3;3;11100
5;0;0;2384;5;4;3;3;11100
5;5;5;2240;5;3;5;3;11001
5;5;5;1070;4;2;4;3;10110
5;1;1;1976;5;4;5;4;11101
5;2;2;1741;4;3;5;3;11001
5;3;3;1722;5;3;4;3;11010
5;0;0;2313;5;4;3;3;11100
5;1;1;1303;4;3;4;3;11010
5;0;0;1866;5;4;3;3;11100
5;2;2;1539;4;3;5;3;11001
5;6;6;1245;4;2;3;2;10100
5;0;0;1411;4;3;2;2;11000
5;0;0;2356;5;4;3;3;11100
5;0;0;1698;5;4;3;3;11100
5;3;3;2495;5;3;4;3;11010
5;2;2;1546;4;3;5;3;11001
5;1;1;1839;4;3;4;3;11010
5;0;0;1556;4;3;2;2;11000
5;0;0;1111;4;3;2;2;11000
5;0;0;1292;5;4;3;3;11100
5;0;0;1927;5;4;3;3;11100
5;0;0;1616;5;4;3;3;11100
5;3;3;1622;4;3;5;3;11001
5;0;0;2190;6;5;4;4;11110
5;0;0;1347;4;3;2;2;11000
5;0;0;2194;5;4;3;3;11100
5;5;5;1337;4;2;3;2;10100
5;0;0;2544;5;4;3;3;11100
5;3;3;1694;5;3;4;3;11010
5;0;0;1961;4;3;2;2;11000
5;1;1;1796;4;3;4;3;11010
5;7;7;1554;4;1;4;3;01110
5;0;0;822;4;3;2;2;11000
5;3;3;1427;5;3;4;3;11010
5;2;2;1019;4;3;5;3;11001
5;2;2;1760;4;3;5;3;11001
5;0;0;1612;5;4;3;3;11100
5;6;6;1562;4;2;3;2;10100
5;0;0;1558;4;3;2;2;11000
5;0;0;1383;5;4;3;3;11100
5;3;3;1861;5;3;4;3;11010
5;0;0;1526;5;4;3;3;11100
5;0;0;2116;5;4;3;3;11100
5;0;0;1649;5;4;3;3;11100
5;11;11;1455;4;1;3;2;01100
5;0;0;1125;4;3;2;2;11000
5;2;2;1316;4;3;5;3;11001
5;0;0;1603;5;4;3;3;11100
5;3;3;2066;5;3;4;3;11010
5;0;0;2522;5;4;3;3;11100
5;0;0;1339;5;4;3;3;11100
5;10;10;1105;4;1;3;2;01100
5;3;3;2264;5;3;4;3;11010
5;3;3;1374;5;3;4;3;11010
5;0;0;1967;5;4;3;3;11100
5;0;0;1618;5;4;3;3;11100
5;5;5;766;4;2;4;3;10110
5;0;0;1615;4;3;2;2;11000
5;0;0;2400;5;4;3;3;11100
5;1;1;1925;5;4;5;4;11101
5;0;0;1956;5;4;3;3;11100
5;3;3;1184;5;3;4;3;11010
